TREE_TYPE;TREE_ID;VERSION;NODE_ID;PARENT_ID;LEV;NODE_TYPE;TECH_NAME;LOGICAL_PATH;FULL_PATH;LENGTH;DATA_TYPE;ATOM_HANDL;MP_SC_TAB;MP_SC_FLD;MP_OFFSET;MP_SC_OFFSET;MP_CONST;MP_EXIT_FUNC;CK_EXIT_FUNC;CONDITIONS;ORIGIN;STATUS;VAR_NAME;TEXT
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4645060340;N_4823207860;003;ELEM;ClrSysMmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId;0000;C;;;;000;000;;;;FPAYH-BSWIFT1 = SPACE;INHERITED_FROM_PARENT;ACTIVE;;Information used to identify member within clearing system
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7205343030;N_4645060340;003;ELEM;MmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId/MmbId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId/MmbId;0000;C;;FPAYHX;BECSIC1_EXT;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specification of pre-agreed offering between clearing agents or channel
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6791100460;N_4823207860;003;ELEM;PstlAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Information that locates and identifies specific address by postal services
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7851595420;N_6791100460;003;ELEM;Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/Ctry;0000;C;;FPAYH;BNKS1;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Nation with its own government
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0761063976;N_7436948640;003;ELEM;IntrmyAgt1Acct;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';INHERITED_FROM_PARENT;ACTIVE;;Unambiguous identification of account of intermediary agent 1 in chain
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0927507515;N_0761063976;003;ELEM;Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Ccy;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identification of currency in which account is held
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0366569116;N_0761063976;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification for account
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0205468846;N_0366569116;003;ELEM;IBAN;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/IBAN;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/IBAN;0000;C;;FPAYH;IBAN1;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;International Bank Account Number (IBAN) - identifier used internationally
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0258790280;N_0366569116;003;ELEM;Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique identification of account using identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0844585349;N_0258790280;003;ELEM;Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/Id;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/Id;0000;C;;FPAYH;BNKN1;000;000;;;;FPAYH-IBAN1 = SPACE;INHERITED_FROM_PARENT;ACTIVE;;Identification assigned by institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0679746614;N_0258790280;003;ELEM;Issr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/Issr;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/Issr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Entity that assigns identification
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0438547418;N_0258790280;003;ELEM;SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0626810888;N_0438547418;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm/Cd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in coded form as published in external list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0999530406;N_0438547418;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr/SchmeNm/Prtry;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in free text form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0183224406;N_0761063976;003;ELEM;Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Nm;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of account, as assigned by account servicing institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0468045461;N_0761063976;003;ELEM;Tp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies nature, or use of account
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0185723150;N_0468045461;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp/Cd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Account type, in coded form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0353712508;N_0468045461;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Tp/Prtry;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Nature or use of account in proprietary form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4079937520;N_7436948640;003;ELEM;PmtId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Set of elements used to reference payment instruction.
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5064296230;N_4079937520;003;ELEM;EndToEndId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/EndToEndId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/EndToEndId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique identification to unambiguously identify transaction - unchanged
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4982992620;N_5064296230;000;ATOM;NOTPROVIDED;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/EndToEndId/:atom:NOTPROVIDED;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/EndToEndId/:atom:NOTPROVIDED;0012;C;;;;000;000;NOTPROVIDED;;;= SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2200338530;N_5064296230;000;ATOM;PAYD2;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/EndToEndId/:atom:PAYD2;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/EndToEndId/:atom:PAYD2;0035;C;;DMEE_PAYD;TEXT;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3874906240;N_4079937520;003;ELEM;InstrId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/InstrId;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/InstrId;0030;C;;FPAYHX;INSTRID;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Unique identification to unambiguously identify instruction
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0543392120;N_4079937520;003;ELEM;UETR;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/UETR;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtId/UETR;0000;C;;FPAYH;UETR;000;000;;;;FPM_CGI-UETR_SWITCH <> SPACE AND FPAYH-UETR <> SPACE;REDEFINED_IN_TREE;DEACTIVATED;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0386175880;N_7436948640;003;ELEM;PmtTpInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S' AND FPAYHX-XSCHK <> 'X';INHERITED_FROM_PARENT;ACTIVE;;Set of elements used to further specify type of transaction
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7877104190;N_0386175880;003;ELEM;CtgyPurp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies high level purpose of instruction based on set of categories
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6988727120;N_7877104190;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Cd;0004;C;;FPAYHX;REF06+079;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Category purpose, as published in external category purpose code list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0081587289;N_6988727120;000;ATOM;CODE2;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Cd/:atom:CODE2;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Cd/:atom:CODE2;0000;C;;FPAYHX;CODE2;000;000;;;;FPAYH-DORIGIN <> 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0119167347;N_6988727120;000;ATOM;HR_CODE;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Cd/:atom:HR_CODE;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Cd/:atom:HR_CODE;0000;C;;FPAYH;PURP_CODE;000;000;;;;FPAYH-DORIGIN = 'HR-PY';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8323416300;N_7877104190;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Prtry;0035;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Category purpose, in proprietary form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0022976600;N_0386175880;003;ELEM;InstrPrty;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/InstrPrty;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/InstrPrty;0000;C;;FPAYHX;DTURG;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Indicator of urgency or order of importance of processing of instruction
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3780541170;N_0022976600;000;ATOM;HIGH;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/InstrPrty/:atom:HIGH;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/InstrPrty/:atom:HIGH;0000;C;;;;000;000;HIGH;;;FPAYHX-DTKZA = '01' OR FPAYHX-DTURG <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4201182960;N_0022976600;000;ATOM;NORM;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/InstrPrty/:atom:NORM;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/InstrPrty/:atom:NORM;0000;C;;;;000;000;NORM;;;FPAYHX-DTKZA = '00';INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1131109450;N_0386175880;003;ELEM;LclInstrm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;User community specific instrument
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4797314670;N_1131109450;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm/Cd;0035;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies local instrument, as published in ext. local instrument code list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4074350710;N_1131109450;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm/Prtry;0035;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies local instrument, as proprietary code
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6348225970;N_0386175880;003;ELEM;SvcLvl;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Agreement under which or rules under which transaction should be processed
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1955869580;N_6348225970;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Cd;0004;C;;FPAYHX;CODE1;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies service or level of service from service level code list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0271455296;N_1955869580;000;ATOM;Non_SEPA;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Cd/:atom:Non_SEPA;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Cd/:atom:Non_SEPA;0000;C;;FPAYHX;CODE1;000;000;;;;FPAYHX-CODE1 <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0212834634;N_1955869580;000;ATOM;SEPA;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Cd/:atom:SEPA;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Cd/:atom:SEPA;0000;C;;;;000;000;SEPA;;;FPAYHX-REF03+0(1) = 'S' AND FPAYHX-CODE1 = SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1978739260;N_6348225970;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Prtry;0035;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies service or level of service, as proprietary code
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3971353020;N_7436948640;003;ELEM;Purp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Purp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Purp;0000;C;;;;000;000;;;;FPAYHX-XSCHK = SPACE;INHERITED_FROM_PARENT;ACTIVE;;Underlying reason for payment transaction
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6029257890;N_3971353020;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Purp/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Purp/Cd;0004;C;;FPAYP;XREF3;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Underlying reason for payment transaction published in purpose code list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5084523120;N_3971353020;003;ELEM;Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Purp/Prtry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Purp/Prtry;0000;C;;FPAYP;STRFR;000;000;;;;1 = SPACE;REDEFINED_IN_TREE;DEACTIVATED;;Purpose in proprietary form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3490245970;N_7436948640;003;ELEM;RgltryRptg;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg;0000;C;;;;000;000;;;;1 = SPACE;REDEFINED_IN_TREE;DEACTIVATED;;Information needed due to regulatory and statutory requirements
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2486198680;N_3490245970;003;ELEM;Authrty;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Authrty;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Authrty;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Entity requiring regulatory reporting information
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1554720530;N_2486198680;003;ELEM;Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Authrty/Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Authrty/Ctry;0000;C;;FPAYP;LANDL;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Country of entity that requires regulatory reporting information
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3657175300;N_2486198680;003;ELEM;Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Authrty/Nm;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Authrty/Nm;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Name of entity requiring regulatory reporting information
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7043617280;N_3490245970;003;ELEM;DbtCdtRptgInd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd;0004;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identifies side to which regulatory reporting information applies
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0101879611;N_7043617280;000;ATOM;BOTH;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd/:atom:BOTH;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd/:atom:BOTH;0000;C;;;;000;000;BOTH;;;1 = 2;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0764484780;N_7043617280;000;ATOM;CRED;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd/:atom:CRED;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd/:atom:CRED;0000;C;;;;000;000;CRED;;;1 = 2;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0590141334;N_7043617280;000;ATOM;DEBT;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd/:atom:DEBT;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/DbtCdtRptgInd/:atom:DEBT;0000;C;;;;000;000;DEBT;;;1 = 2;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4246377470;N_3490245970;003;ELEM;Dtls;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Set of elements used to provide details on regulatory reporting information
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3213377640;N_4246377470;003;ELEM;Amt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Amt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Amt;0015;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Amount of money to be reported for regulatory and statutory requirements
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3528181440;N_3213377640;000;XMAT;Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Amt/@Ccy;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Amt/@Ccy;0000;C;;;;000;000;;;;<> SPACE;INHERITED_FROM_PARENT;ACTIVE;;Medium of exchange of currency
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6552550690;N_4246377470;003;ELEM;Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Cd;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Cd;0010;C;;FPAYHX;REF12;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies nature, purpose, and reason for transaction to be reported
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9027600680;N_4246377470;003;ELEM;Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Ctry;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Ctry;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Country related to specified type of regulatory reporting details
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7622457740;N_4246377470;003;ELEM;Dt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Dt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Dt;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Date related to specified type of regulatory reporting details
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0139106700;N_4246377470;003;ELEM;Inf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Inf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Inf;0000;C;;FPAYHX;REF12+64(35);000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Additional details that cater for specific domestic regulatory requirements
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5450106580;N_4246377470;003;ELEM;Tp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Tp;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RgltryRptg/Dtls/Tp;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies type of information supplied in regulatory reporting details
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3399773000;N_7436948640;003;ELEM;RltdRmtInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RltdRmtInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/RltdRmtInf;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Provides information related to handling of remittance information
